# t client_1 client_2 node_7_network node_5_network node_2_network node_0_cpu node_1_cpu node_4_cpu node_6_network node_3_io node_6_io node_2_io node_4_io node_5_cpu node_5_io node_6_cpu node_7_cpu node_4_network node_7_io node_3_network node_0_io node_2_cpu node_3_cpu node_1_io node_0_network node_1_network  cpu_max cpu_min cpu_avg io_max io_min io_avg net_max net_min net_avg
82.1 2160.0 77360.0 0.018061 0.020599 0.01368 0.0 0.828992 0.856984 0.016196 0.799056 1.0 1.0 1.0 0.872644 1.0 0.81793 0.800206 0.019321 1.0 0.013056 0.0 0.954818 0.831693 1.0 0.0 0.022379 0.954818 0.800206 0.851895285714 1.0 0.799056 0.971293714286 0.022379 0.013056 0.0176131428571 
84.1 2160.0 74760.0 0.020554 0.021176 0.019935 0.0 0.829184 0.803997 0.018675 1.0 1.0 1.0 0.795736 0.82226 1.0 0.825121 0.83438 0.021161 0.967623 0.018052 0.0 0.837435 0.831115 1.0 0.0 0.020553 0.837435 0.803997 0.826213142857 1.0 0.795736 0.966194142857 0.021176 0.018052 0.0200151428571 
86.1 2220.0 62800.0 0.01983 0.019842 0.026725 0.0 0.712674 0.719123 0.022347 1.0 1.0 1.0 1.0 0.720553 1.0 0.728936 0.683746 0.018602 1.0 0.020451 0.0 0.719705 0.614626 1.0 0.0 0.019838 0.728936 0.614626 0.699909 1.0 1.0 1.0 0.026725 0.018602 0.0210907142857 
88.1 2170.0 65170.0 0.021121 0.019858 0.024212 0.0 0.733055 0.711178 0.019134 1.0 1.0 1.0 1.0 0.714053 1.0 0.738741 0.744985 0.02423 0.849994 0.016113 0.0 0.694809 0.733925 1.0 0.0 0.02049 0.744985 0.694809 0.724392285714 1.0 0.849994 0.978570571429 0.02423 0.016113 0.0207368571429 
90.1 2160.0 80240.0 0.019967 0.014301 0.014346 0.0 0.922921 0.851746 0.018107 0.759834 1.0 1.0 1.0 0.82706 1.0 0.913939 0.88407 0.014942 0.983726 0.016837 0.0 0.915943 0.877755 1.0 0.0 0.018739 0.922921 0.82706 0.884776285714 1.0 0.759834 0.963365714286 0.019967 0.014301 0.0167484285714 
92.1 2230.0 60600.0 0.016691 0.023571 0.021086 0.0 0.662671 0.688546 0.024832 1.0 1.0 1.0 1.0 0.667968 1.0 0.689869 0.66187 0.021696 1.0 0.019211 0.0 0.668054 0.68817 1.0 0.0 0.020441 0.689869 0.66187 0.675306857143 1.0 1.0 1.0 0.024832 0.016691 0.0210754285714 
94.1 2200.0 53230.0 0.021645 0.024143 0.021672 0.0 0.582366 0.628694 0.022905 1.0 0.983067 1.0 1.0 0.603813 1.0 0.60988 0.592425 0.02539 1.0 0.02164 0.0 0.587867 0.585051 1.0 0.0 0.021015 0.628694 0.582366 0.598585142857 1.0 0.983067 0.997581 0.02539 0.021015 0.02263 
96.1 2140.0 72260.0 0.018674 0.01867 0.018018 0.0 0.787939 0.784617 0.018666 1.0 1.0 1.0 1.0 0.822805 1.0 0.763958 0.863546 0.022397 1.0 0.020519 0.0 0.779617 0.77856 0.714416 0.0 0.013025 0.863546 0.763958 0.797291714286 1.0 0.714416 0.959202285714 0.022397 0.013025 0.018567 
98.1 2240.0 52020.0 0.017286 0.0229 0.02101 0.0 0.587882 0.557464 0.027258 1.0 1.0 1.0 1.0 0.580258 1.0 0.583651 0.625267 0.020995 1.0 0.017879 0.0 0.582158 0.570077 1.0 0.0 0.020392 0.625267 0.557464 0.583822428571 1.0 1.0 1.0 0.027258 0.017286 0.0211028571429 
100.1 2100.0 86310.0 0.018756 0.015018 0.021871 0.0 0.950659 0.946064 0.019358 1.0 1.0 1.0 0.871798 0.963064 1.0 0.924358 0.9422 0.016254 1.0 0.019995 0.0 0.994772 0.918912 0.755785 0.0 0.019389 0.994772 0.918912 0.948575571429 1.0 0.755785 0.946797571429 0.021871 0.015018 0.018663 
102.1 2220.0 80430.0 0.020594 0.022458 0.023074 0.0 0.917897 0.863927 0.023717 0.964483 1.0 1.0 0.970693 0.94457 1.0 0.871754 0.887667 0.024951 1.0 0.01621 0.0 0.862632 0.877677 1.0 0.0 0.018116 0.94457 0.862632 0.889446285714 1.0 0.964483 0.990739428571 0.024951 0.01621 0.0213028571429 
104.1 2130.0 75000.0 0.023029 0.019309 0.013669 0.0 0.82572 0.844867 0.020577 1.0 0.817974 1.0 0.796856 0.818927 1.0 0.866941 0.79617 0.021811 1.0 0.019888 0.0 0.863346 0.773179 1.0 0.0 0.022459 0.866941 0.773179 0.827021428571 1.0 0.796856 0.944975714286 0.023029 0.013669 0.020106 
106.1 2240.0 67490.0 0.016775 0.021139 0.022987 0.0 0.736031 0.709168 0.020505 1.0 1.0 1.0 1.0 0.761842 1.0 0.760338 0.789237 0.020471 0.995478 0.018622 0.0 0.73225 0.747426 1.0 0.0 0.018614 0.789237 0.709168 0.748041714286 1.0 0.995478 0.999354 0.022987 0.016775 0.0198732857143 
108.1 2240.0 67810.0 0.020497 0.021739 0.014248 0.0 0.794405 0.759548 0.021115 1.0 1.0 1.0 1.0 0.723318 1.0 0.738039 0.750009 0.018003 1.0 0.021138 0.0 0.725796 0.779266 1.0 0.0 0.022402 0.794405 0.723318 0.752911571429 1.0 1.0 1.0 0.022402 0.014248 0.0198774285714 
110.1 2170.0 69100.0 0.015503 0.017388 0.014258 0.0 0.753859 0.797612 0.019872 0.943029 1.0 1.0 1.0 0.837233 1.0 0.745359 0.753682 0.015535 1.0 0.019239 0.0 0.732679 0.733357 0.809395 0.0 0.017385 0.837233 0.732679 0.764825857143 1.0 0.809395 0.964632 0.019872 0.014258 0.0170257142857 
112.1 2160.0 60920.0 0.020433 0.015424 0.018584 0.0 0.662104 0.682856 0.023592 1.0 1.0 1.0 0.751738 0.637542 1.0 0.70653 0.656927 0.019207 1.0 0.021091 0.0 0.688312 0.702919 0.988227 0.0 0.019196 0.70653 0.637542 0.676741428571 1.0 0.751738 0.962852142857 0.023592 0.015424 0.0196467142857 
114.1 2240.0 69320.0 0.020378 0.020519 0.024267 0.0 0.766109 0.781654 0.023016 1.0 1.0 1.0 1.0 0.81186 1.0 0.775472 0.772886 0.02426 1.0 0.019892 0.0 0.733099 0.742032 1.0 0.0 0.017385 0.81186 0.733099 0.769016 1.0 1.0 1.0 0.024267 0.017385 0.0213881428571 
116.1 2250.0 65880.0 0.020501 0.016089 0.01612 0.0 0.730983 0.736658 0.023609 1.0 1.0 1.0 1.0 0.706798 1.0 0.730546 0.694 0.020485 1.0 0.019255 0.0 0.752261 0.76274 1.0 0.0 0.02111 0.76274 0.694 0.730569428571 1.0 1.0 1.0 0.023609 0.016089 0.0195955714286 
118.1 2120.0 76860.0 0.020051 0.017408 0.015559 0.0 0.858055 0.832677 0.018727 1.0 1.0 0.853999 1.0 0.785958 1.0 0.883504 0.830632 0.018682 1.0 0.019309 0.0 0.838441 0.905375 0.788249 0.0 0.02182 0.905375 0.785958 0.847806 1.0 0.788249 0.948892571429 0.02182 0.015559 0.0187937142857 
